node_id,node_attr
2789,"""Behavioral Health Outpatient Services (John F. Kennedy Behavioral Health Center)"""
2790,"""2742 North 5th Street, Philadelphia, PA 19133"""
2791,AB-Behavioral Health Outpatient Services (John F. Kennedy Behavioral Health Center)
2792,P-Behavioral Health Outpatient Services (John F. Kennedy Behavioral Health Center)
2793,"""tel:+1-215-427-3400"""
2794,"""Our Behavioral Health Outpatient Services offers services for adults, children, and families that are dealing with mental health issues. Our experienced, compassionate caregivers help each patient find the treatment options that will work best for their unique situation.Our services include:- Evaluation and treatment- A safe, caring treatment environment- Individualized plans for each our clients- Professional and trained staff John F. Kennedy Behavioral Health Center accepts Medicaid."""
2795,Early Intervention Program (Wedge Recovery Center)
2796,"""Early Intervention Program (Wedge Recovery Center)_6272068172382208"""
2797,"""Early Intervention Program (Wedge Recovery Center)"""
2798,AB-Early Intervention Program (Wedge Recovery Center)
2799,P-Early Intervention Program (Wedge Recovery Center)
2800,"""Wedge Recovery Center offers the Early Intervention Program for Philadelphia residents between the ages 12-21 who are currently using substances or who are otherwise at risk for substance abuse because of factors in the environmental, school, legal, family, mental health, peer & social, and dependency system domains.We offer:- Substance Use Screening and Assessment- Evidenced-based Substance Abuse Education- Intervention Counseling- Family Counseling- Community/School/Child service outreach- Individualized Service Planning- Group Psychoeducational Sessions- Parental Education/Consultation- Service Linkage"""
2801,"""This program helps people who are 12 to 21 years old.', 'Must attend weekly individual and family counseling, Group psychoeducation and parenting education occur for 6 hours/week over an 8 week period."""
2802,Mental Health Assistance (Overington House Inc)
2803,40.0186938
2804,"""Mental Health Assistance (Overington House Inc)_5928074864492544"""
2805,"""Mental Health Assistance (Overington House Inc)"""
2806,"""4716 Leiper Street, Philadelphia, PA 19124"""
2807,AB-Mental Health Assistance (Overington House Inc)
2808,P-Mental Health Assistance (Overington House Inc)
2809,"""tel:+1-215-613-7121"""
2810,"""Overington House Inc offers services to children, adolescents, and adults who are facing depression, anxiety, or other mental health concerns. The program’s experienced, compassionate specialists help each patient find the treatment options that will work best for their unique situation.This program provides:- Case management- Mental health assessment- Intensive outpatients referrals- Judicial advocacy- Medication monitoring"""
2811,"""Wednesday from 09:00 to 16:30"""
2812,"""Thursday from 09:00 to 16:30"""
2813,"""Monday from 09:00 to 16:30"""
2814,"""Tuesday from 09:00 to 16:30"""
2815,"""Friday from 09:00 to 16:30"""
2816,"""\""Families not be eligible to participate in the city's housing voucher program upon graduation.\"", 'This program helps people who are older than 18 years old."""
2817,Child Outpatient Behavioral Health Services (Merakey - Pennsylvania)
2818,"""Child Outpatient Behavioral Health Services (Merakey - Pennsylvania)_5173233465950208"""
2819,"""Child Outpatient Behavioral Health Services (Merakey - Pennsylvania)"""
2820,AB-Child Outpatient Behavioral Health Services (Merakey - Pennsylvania)
2821,P-Child Outpatient Behavioral Health Services (Merakey - Pennsylvania)
2822,"""tel:+1-570-218-8210"""
2823,"""Merakey's MCRSS program is designed to help those in crisis work through the crisis and maintain their mental health in our 8 week stabilization program. This program is open to clients ages 5-21 experiencing mental health issues. If you are in crisis, please contact 570-224-9002 for immediate response. If you are inquiring about stabilization services, please contact the number listed for the main office."""
2824,"""This program helps people who are younger than 22 years old."""
2825,Mother Baby Connections (Drexel University)
2826,39.9541758
2827,TransportationForHealthcare
2828,"""Mother Baby Connections (Drexel University)_6313463017373696"""
2829,"""Mother Baby Connections (Drexel University)"""
2830,"""3201 Chestnut Street, Philadelphia, PA 19102"""
2831,AB-Mother Baby Connections (Drexel University)
2832,P-Mother Baby Connections (Drexel University)
2833,"""tel:+1-215-553-7128"""
2834,"""Mother-Baby Connections offers intensive outpatient services for issues that arise during pregnancy and postpartum focusing on a mother’s relationships with her baby, partner and encourages moms to bring their infants to therapy. This program provides:- Individual and group therapy- Support networksSpecific treatment services include:- Cognitive Behavioral Therapy- Mother-baby Interaction Therapy- Interpersonal Therapy- Infant Massage- Women’s Wellness- Yoga, Breath Awareness, Meditation, Deep Relaxation- Referrals for Medication Management- Trauma-focused Therapy (if needed)This program operates on a sliding scale fee schedule based on annual gross income and number of people supported by that income."""
2835,"""This program serves mothers who are pregnant, or have given birth within the last year, who are feeling stressed, depressed or anxious."""
2836,Social Work Services (Einstein Healthcare Network)
2837,40.038049
2838,"""Social Work Services (Einstein Healthcare Network)_4576970724343808"""
2839,"""Social Work Services (Einstein Healthcare Network)"""
2840,"""1300 West Tabor Road, Philadelphia, PA 19141"""
2841,AB-Social Work Services (Einstein Healthcare Network)
2842,P-Social Work Services (Einstein Healthcare Network)
2843,"""tel:+1-215-456-3465"""
2844,"""tel:+1-800-346-78346"""
2845,"""Einstein Healthcare Network provides a team of social workers to assist patients with a range of psycho-social needs. Services:- SPBP enrollment for medication and/or labs coverage- Insurance navigation- Supportive counseling- Education about HIV and AIDS- Referrals to community resources- Liaising with medical providers and case managers- Assistance accessing medications- Appointment outreach- Linkage to mental health services"""
2846,Center for Brief Therapy (Philadelphia College of Osteopathic Medicine Healthcare Centers)
2847,"""Center for Brief Therapy (Philadelphia College of Osteopathic Medicine Healthcare Centers)_6591839719522304"""
2848,"""Center for Brief Therapy (Philadelphia College of Osteopathic Medicine Healthcare Centers)"""
2849,AB-Center for Brief Therapy (Philadelphia College of Osteopathic Medicine Healthcare Centers)
2850,P-Center for Brief Therapy (Philadelphia College of Osteopathic Medicine Healthcare Centers)
2851,Mental Health Services (Corporal Michael J. Crescenz VA Medical Center)
2852,39.9481824
2853,"""Mental Health Services (Corporal Michael J. Crescenz VA Medical Center)_6564615232684032"""
2854,"""Mental Health Services (Corporal Michael J. Crescenz VA Medical Center)"""
2855,"""This program covers residents of the following counties: Camden County, NJ, Cumberland County, NJ, Hudson County, NJ, Mercer County, NJ and Philadelphia County, PA."""
2856,"""3900 Woodland Ave, Philadelphia, PA 19104"""
2857,AB-Mental Health Services (Corporal Michael J. Crescenz VA Medical Center)
2858,P-Mental Health Services (Corporal Michael J. Crescenz VA Medical Center)
2859,"""tel:+1-215-823-4014"""
2860,"""Veteran Affairs Hospital in Philadelphia offers Mental Health Services and inpatient mental health treatment for veterans.This program provides.- Mental health careIf you are receiving outpatient mental health services at the VA outpatient office in Camden and can get a referral from their primary care provider or psychiatrist, you can receive services more quickly. Otherwise, there may be a waitlist."""
2861,"""Must be a registered veteran"""
2862,Therapy Services (Harmony Professional Counseling)
2863,39.9523242
2864,"""Therapy Services (Harmony Professional Counseling)_4806094510882816"""
2865,"""Therapy Services (Harmony Professional Counseling)"""
2866,"""2400 Chestnut Street, Philadelphia, PA 19103"""
2867,AB-Therapy Services (Harmony Professional Counseling)
2868,P-Therapy Services (Harmony Professional Counseling)
2869,"""tel:+1-215-568-5900"""
2870,"""Harmony Professional Counseling therapists use a combination of education, coaching, and trying to discover the impact of past and present experiences on our current lives.Services: - Cognitive/ behavioral therapy- Relationship therapy- Problem solving strategies- Career counseling- Family therapy- Insight therapy- Medication management"""
2871,"""Wednesday from 11:00 to 20:00"""
