subject,relation,object
Senior Box Program (The Share Food Program),text,"""The Share Food Program's Senior Box Program (CSFP) provides food to qualifying seniors. Food boxes can be picked up at a distribution site or delivered to home-bound individuals in need.This program provides:- Food to meet basic nutritional needs.This program operates on a waitlist, please fill out the form on their website."""
Senior Box Program (The Share Food Program),xmlschema11-2#time,"""Sunday Closed"
Senior Box Program (The Share Food Program),xmlschema11-2#time,"""Thursday from 06:00 to 18:00"""
Senior Box Program (The Share Food Program),xmlschema11-2#time,"""Tuesday from 06:00 to 18:00"""
Senior Box Program (The Share Food Program),xmlschema11-2#time,"""Friday from 06:00 to 18:00"""
Senior Box Program (The Share Food Program),xmlschema11-2#time,"""Saturday from 08:30 to 16:30"""
Senior Box Program (The Share Food Program),xmlschema11-2#time,"""Monday from 08:30 to 16:30"""
Senior Box Program (The Share Food Program),xmlschema11-2#time,"""Wednesday from 06:00 to 18:00"""
Senior Box Program (The Share Food Program),conditionsOfAccess,"""This program helps people with income at or below 130% of federal poverty guidelines.', 'This program helps people who are older than 59 years old."""
Food Bank (Greater Philadelphia Asian Social Service Center),latitude,40.0269311
Food Bank (Greater Philadelphia Asian Social Service Center),cost,Free
Food Bank (Greater Philadelphia Asian Social Service Center),audience,Families
Food Bank (Greater Philadelphia Asian Social Service Center),audience,Adults18
Food Bank (Greater Philadelphia Asian Social Service Center),availability,Available
Food Bank (Greater Philadelphia Asian Social Service Center),audience,LowIncome
Food Bank (Greater Philadelphia Asian Social Service Center),category,FoodPantry
Food Bank (Greater Philadelphia Asian Social Service Center),category,FoodPantry
Food Bank (Greater Philadelphia Asian Social Service Center),language,English
Food Bank (Greater Philadelphia Asian Social Service Center),audience,Individuals
Food Bank (Greater Philadelphia Asian Social Service Center),service type,Food
Food Bank (Greater Philadelphia Asian Social Service Center),postalCode,"""19120"""
Food Bank (Greater Philadelphia Asian Social Service Center),url,"""None"""
Food Bank (Greater Philadelphia Asian Social Service Center),identifier,"""Food Bank (Greater Philadelphia Asian Social Service Center)_4793681864032256"""
Food Bank (Greater Philadelphia Asian Social Service Center),name,""""""
Food Bank (Greater Philadelphia Asian Social Service Center),name,"""Food Bank (Greater Philadelphia Asian Social Service Center)"""
Food Bank (Greater Philadelphia Asian Social Service Center),hasMap,XMLSchema#anyUri
Food Bank (Greater Philadelphia Asian Social Service Center),areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
Food Bank (Greater Philadelphia Asian Social Service Center),provider,Food Bank (Greater Philadelphia Asian Social Service Center)
Food Bank (Greater Philadelphia Asian Social Service Center),address,"""4943 North 5th Street, Philadelphia, PA 19120"""
Food Bank (Greater Philadelphia Asian Social Service Center),longitude,XMLSchema#decimal
Food Bank (Greater Philadelphia Asian Social Service Center),availableChannel,AB-Food Bank (Greater Philadelphia Asian Social Service Center)
Food Bank (Greater Philadelphia Asian Social Service Center),availableChannel,P-Food Bank (Greater Philadelphia Asian Social Service Center)
Food Bank (Greater Philadelphia Asian Social Service Center),containedInPlace,19120
Food Bank (Greater Philadelphia Asian Social Service Center),description,Food Bank (Greater Philadelphia Asian Social Service Center)
Food Bank (Greater Philadelphia Asian Social Service Center),telephone,"""tel:+1-215-456-1662"""
Food Bank (Greater Philadelphia Asian Social Service Center),text,"""Greater Philadelphia Asian Social Service Center (GPASS) offers a food pantry site that distributes free food to residents in the Olney/Logan area and its neighboring communities.  Recipients must apply and meet eligibility requirements to receive food from the Food Program and Senior Food Box.  We do not discriminate against anyone because of sex, age, religion, ethnic or racial background, nationality, and/or physical appearance.  GPASS has the right to deny services without discrimination to an individual.This program provides:- Food to meet nutritional needsRecipients must apply and meet eligibility requirements to receive food from the Food Program. GPASS does not discriminate against anyone because of sex, age, religion, ethnic or racial background, nationality, and/or physical appearance.  GPASS has the right to deny services without discrimination to an individual.Supplies are limited, which determines the availability of these services. Clients are permitted to visit the Food Bank once per month."""
Food Bank (Greater Philadelphia Asian Social Service Center),xmlschema11-2#time,"""Wednesday Closed"
Food Bank (Greater Philadelphia Asian Social Service Center),xmlschema11-2#time,"""Monday Closed"
Food Bank (Greater Philadelphia Asian Social Service Center),xmlschema11-2#time,"""Friday Closed"
Food Bank (Greater Philadelphia Asian Social Service Center),xmlschema11-2#time,"""Tuesday from 13:30 to 15:30"""
Food Bank (Greater Philadelphia Asian Social Service Center),xmlschema11-2#time,"""Saturday Closed"
Food Bank (Greater Philadelphia Asian Social Service Center),xmlschema11-2#time,"""Sunday Closed"
Food Bank (Greater Philadelphia Asian Social Service Center),xmlschema11-2#time,"""Thursday Closed"
Food Bank (Greater Philadelphia Asian Social Service Center),conditionsOfAccess,"""Must meet Federal Income Guidelines.', 'This program helps people who are older than 17 years old.', 'Must bring TWO BAGS to carry goods at Food Bank. If two bags are not brought, participant may not receive food."""
"Food Distribution (North10, Philadelphia)",latitude,40.0116671
"Food Distribution (North10, Philadelphia)",language,Spanish
"Food Distribution (North10, Philadelphia)",language,English
"Food Distribution (North10, Philadelphia)",category,FoodPantry
"Food Distribution (North10, Philadelphia)",audience,Individuals
"Food Distribution (North10, Philadelphia)",audience,AnyoneInNeed
"Food Distribution (North10, Philadelphia)",audience,Families
"Food Distribution (North10, Philadelphia)",cost,Free
"Food Distribution (North10, Philadelphia)",category,FoodPantry
"Food Distribution (North10, Philadelphia)",audience,AllAges
"Food Distribution (North10, Philadelphia)",availability,Available
"Food Distribution (North10, Philadelphia)",service type,Food
"Food Distribution (North10, Philadelphia)",postalCode,"""19140"""
"Food Distribution (North10, Philadelphia)",url,"""https://www.facebook.com/lenfest.ctr/"""
"Food Distribution (North10, Philadelphia)",url,"""None"""
"Food Distribution (North10, Philadelphia)",identifier,"""Food Distribution (North10, Philadelphia)_5743477776973824"""
"Food Distribution (North10, Philadelphia)",name,""""""
"Food Distribution (North10, Philadelphia)",name,"""Food Distribution (North10, Philadelphia)"""
"Food Distribution (North10, Philadelphia)",hasMap,XMLSchema#anyUri
"Food Distribution (North10, Philadelphia)",areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
"Food Distribution (North10, Philadelphia)",provider,"Food Distribution (North10, Philadelphia)"
"Food Distribution (North10, Philadelphia)",address,"""3890 North 10th Street, Philadelphia, PA 19140"""
"Food Distribution (North10, Philadelphia)",longitude,XMLSchema#decimal
"Food Distribution (North10, Philadelphia)",availableChannel,"AB-Food Distribution (North10, Philadelphia)"
"Food Distribution (North10, Philadelphia)",availableChannel,"P-Food Distribution (North10, Philadelphia)"
"Food Distribution (North10, Philadelphia)",containedInPlace,19140
"Food Distribution (North10, Philadelphia)",description,"Food Distribution (North10, Philadelphia)"
"Food Distribution (North10, Philadelphia)",telephone,"""tel:+1-267-908-9000"""
"Food Distribution (North10, Philadelphia)",text,"""North10, Philadelphia's Community Market provides a food pantry consisting of quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet nutritional needsPlease call before visiting since registration may be required at times."""
"Food Distribution (North10, Philadelphia)",xmlschema11-2#time,"""Tuesday from 10:00 to 14:00"""
"Food Distribution (North10, Philadelphia)",xmlschema11-2#time,"""Thursday from 13:00 to 15:00"""
"Food Distribution (North10, Philadelphia)",xmlschema11-2#time,"""Wednesday Closed"
"Food Distribution (North10, Philadelphia)",xmlschema11-2#time,"""Saturday Closed"
"Food Distribution (North10, Philadelphia)",xmlschema11-2#time,"""Monday Closed"
"Food Distribution (North10, Philadelphia)",xmlschema11-2#time,"""Sunday Closed"
"Food Distribution (North10, Philadelphia)",xmlschema11-2#time,"""Friday Closed"
"Food Distribution (North10, Philadelphia)",xmlschema11-2#time,"""Thursday from 10:00 to 14:00"""
"Food Distribution (North10, Philadelphia)",xmlschema11-2#time,"""Tuesday from 13:00 to 15:00"""
"Food Distribution (North10, Philadelphia)",conditionsOfAccess,"""Anyone can access this program."""
Food Bank (Eastwick United Methodist Church),latitude,39.8981827
Food Bank (Eastwick United Methodist Church),audience,AnyoneInNeed
Food Bank (Eastwick United Methodist Church),audience,AllAges
Food Bank (Eastwick United Methodist Church),availability,Available
Food Bank (Eastwick United Methodist Church),cost,Free
Food Bank (Eastwick United Methodist Church),language,English
Food Bank (Eastwick United Methodist Church),category,FoodPantry
Food Bank (Eastwick United Methodist Church),category,Clothing
Food Bank (Eastwick United Methodist Church),service type,Food
Food Bank (Eastwick United Methodist Church),postalCode,"""19153"""
Food Bank (Eastwick United Methodist Church),url,"""None"""
Food Bank (Eastwick United Methodist Church),identifier,"""Food Bank (Eastwick United Methodist Church)_5883670159425536"""
Food Bank (Eastwick United Methodist Church),name,""""""
Food Bank (Eastwick United Methodist Church),name,"""Food Bank (Eastwick United Methodist Church)"""
Food Bank (Eastwick United Methodist Church),hasMap,XMLSchema#anyUri
Food Bank (Eastwick United Methodist Church),areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
Food Bank (Eastwick United Methodist Church),provider,Food Bank (Eastwick United Methodist Church)
Food Bank (Eastwick United Methodist Church),address,"""8325 Lindbergh Boulevard, Philadelphia, PA 19153"""
Food Bank (Eastwick United Methodist Church),longitude,XMLSchema#decimal
Food Bank (Eastwick United Methodist Church),availableChannel,AB-Food Bank (Eastwick United Methodist Church)
Food Bank (Eastwick United Methodist Church),availableChannel,P-Food Bank (Eastwick United Methodist Church)
Food Bank (Eastwick United Methodist Church),containedInPlace,19153
Food Bank (Eastwick United Methodist Church),description,Food Bank (Eastwick United Methodist Church)
Food Bank (Eastwick United Methodist Church),telephone,"""tel:+1-215-365-6352"""
Food Bank (Eastwick United Methodist Church),text,"""Our food bank is a three-day per week ministry serving Southwest Philadelphia and some parts of Delaware County with food and clothing distribution. It has an added component of Bible Study for those who wish to participate and serves as an evangelistic outreach witness for the church.Services provided:- Food to meet basic nutritional needs- Clothing distribution"""
Food Bank (Eastwick United Methodist Church),xmlschema11-2#time,"""Saturday Closed"
Food Bank (Eastwick United Methodist Church),xmlschema11-2#time,"""Friday Closed"
Food Bank (Eastwick United Methodist Church),xmlschema11-2#time,"""Tuesday from 10:00 to 13:00"""
Food Bank (Eastwick United Methodist Church),xmlschema11-2#time,"""Monday from 10:00 to 13:00"""
Food Bank (Eastwick United Methodist Church),xmlschema11-2#time,"""Thursday Closed"
Food Bank (Eastwick United Methodist Church),xmlschema11-2#time,"""Sunday Closed"
Food Bank (Eastwick United Methodist Church),xmlschema11-2#time,"""Wednesday from 10:00 to 13:00"""
Food Bank (Eastwick United Methodist Church),conditionsOfAccess,"""Anyone can access this program."""
Food Pantry (St. Barbara's Roman Catholic Church),latitude,39.9878915
